TransactionID,TransactionDate,TransactionAmount,TransactionType,AccountBalance,AccountID,CustomerAge,CustomerOccupation
16757,2024-05-17,-2852,debit,-711114,70,24,Doctor
16758,2024-05-25,-1869,debit,-712983,70,24,Doctor
16759,2024-05-18,-1266,debit,-714249,70,24,Doctor
16760,2024-05-26,-2173,debit,-716422,70,24,Doctor
16761,2024-05-31,69978,credit,-646444,70,24,Doctor
16762,2024-06-04,-42032,debit,-688476,70,24,Doctor
16763,2024-06-05,-42032,debit,-730508,70,24,Doctor
16764,2024-06-06,-42032,debit,-772540,70,24,Doctor
16765,2024-06-06,-2081,debit,-774621,70,24,Doctor
16766,2024-06-27,-3771,debit,-778392,70,24,Doctor
16767,2024-06-26,-4347,debit,-782739,70,24,Doctor
16768,2024-06-16,-1041,debit,-783780,70,24,Doctor
16769,2024-06-17,-4514,debit,-788294,70,24,Doctor
16770,2024-06-18,-682,debit,-788976,70,24,Doctor
16771,2024-06-08,-4707,debit,-793683,70,24,Doctor
16772,2024-06-06,-2008,debit,-795691,70,24,Doctor
16773,2024-06-16,-2890,debit,-798581,70,24,Doctor
16774,2024-06-07,-4259,debit,-802840,70,24,Doctor
16775,2024-06-19,-2687,debit,-805527,70,24,Doctor
16776,2024-06-06,-2176,debit,-807703,70,24,Doctor
16777,2024-06-18,-1280,debit,-808983,70,24,Doctor
16778,2024-06-07,-1166,debit,-810149,70,24,Doctor
16779,2024-06-21,-1519,debit,-811668,70,24,Doctor
16780,2024-06-27,-1055,debit,-812723,70,24,Doctor
16781,2024-06-02,-3130,debit,-815853,70,24,Doctor
16782,2024-06-01,-952,debit,-816805,70,24,Doctor
16783,2024-06-22,-4669,debit,-821474,70,24,Doctor
16784,2024-06-21,-3018,debit,-824492,70,24,Doctor
16785,2024-06-19,-1765,debit,-826257,70,24,Doctor
16786,2024-06-05,-4591,debit,-830848,70,24,Doctor
16787,2024-06-23,-3473,debit,-834321,70,24,Doctor
16788,2024-06-06,-3139,debit,-837460,70,24,Doctor
16789,2024-06-10,-4703,debit,-842163,70,24,Doctor
16790,2024-06-24,-677,debit,-842840,70,24,Doctor
16791,2024-06-16,-4086,debit,-846926,70,24,Doctor
16792,2024-06-20,-1201,debit,-848127,70,24,Doctor
16793,2024-06-24,-1075,debit,-849202,70,24,Doctor
16794,2024-06-10,-4061,debit,-853263,70,24,Doctor
16795,2024-06-12,-253,debit,-853516,70,24,Doctor
16796,2024-06-04,-2640,debit,-856156,70,24,Doctor
16797,2024-06-24,-2921,debit,-859077,70,24,Doctor
16798,2024-06-26,-749,debit,-859826,70,24,Doctor
16799,2024-06-17,-2041,debit,-861867,70,24,Doctor
16800,2024-06-13,-1821,debit,-863688,70,24,Doctor
16801,2024-01-02,21559,credit,72925,71,21,Sales
16802,2024-01-06,-2470,debit,70455,71,21,Sales
16803,2024-01-07,-2470,debit,67985,71,21,Sales
16804,2024-01-08,-2470,debit,65515,71,21,Sales
16805,2024-01-26,-4789,debit,60726,71,21,Sales
16806,2024-01-25,-1213,debit,59513,71,21,Sales
16807,2024-01-20,-4254,debit,55259,71,21,Sales
16808,2024-01-14,-2179,debit,53080,71,21,Sales
16809,2024-01-23,-4203,debit,48877,71,21,Sales
16810,2024-01-11,-3768,debit,45109,71,21,Sales
16811,2024-01-14,-239,debit,44870,71,21,Sales
16812,2024-01-21,-1284,debit,43586,71,21,Sales
16813,2024-01-28,-2315,debit,41271,71,21,Sales
16814,2024-01-17,-1478,debit,39793,71,21,Sales
16815,2024-01-26,-3708,debit,36085,71,21,Sales
16816,2024-01-06,-1740,debit,34345,71,21,Sales
16817,2024-01-16,-4011,debit,30334,71,21,Sales
16818,2024-01-27,-4327,debit,26007,71,21,Sales
16819,2024-01-24,-3139,debit,22868,71,21,Sales
16820,2024-01-06,-2403,debit,20465,71,21,Sales
16821,2024-01-08,-2864,debit,17601,71,21,Sales
16822,2024-01-07,-3708,debit,13893,71,21,Sales
16823,2024-01-15,-2799,debit,11094,71,21,Sales
16824,2024-01-05,-3657,debit,7437,71,21,Sales
16825,2024-01-07,-1547,debit,5890,71,21,Sales
16826,2024-01-19,-3678,debit,2212,71,21,Sales
16827,2024-01-26,-3029,debit,-817,71,21,Sales
16828,2024-01-15,-2055,debit,-2872,71,21,Sales
16829,2024-01-24,-3175,debit,-6047,71,21,Sales
16830,2024-01-04,-651,debit,-6698,71,21,Sales
16831,2024-01-24,-2438,debit,-9136,71,21,Sales
16832,2024-01-18,-2646,debit,-11782,71,21,Sales
16833,2024-01-25,-4778,debit,-16560,71,21,Sales
16834,2024-01-13,-800,debit,-17360,71,21,Sales
16835,2024-01-08,-1590,debit,-18950,71,21,Sales
16836,2024-01-29,-267,debit,-19217,71,21,Sales
16837,2024-01-05,-4119,debit,-23336,71,21,Sales
16838,2024-01-03,-4411,debit,-27747,71,21,Sales
16839,2024-01-04,-3860,debit,-31607,71,21,Sales
16840,2024-01-09,-1729,debit,-33336,71,21,Sales
16841,2024-02-01,21559,credit,-11777,71,21,Sales
16842,2024-02-05,-2470,debit,-14247,71,21,Sales
16843,2024-02-06,-2470,debit,-16717,71,21,Sales
16844,2024-02-07,-2470,debit,-19187,71,21,Sales
16845,2024-02-15,-3001,debit,-22188,71,21,Sales
16846,2024-02-16,-2435,debit,-24623,71,21,Sales
16847,2024-02-12,-1992,debit,-26615,71,21,Sales
16848,2024-02-21,-569,debit,-27184,71,21,Sales
16849,2024-02-21,-4619,debit,-31803,71,21,Sales
16850,2024-02-14,-2213,debit,-34016,71,21,Sales
16851,2024-02-27,-3399,debit,-37415,71,21,Sales
16852,2024-02-16,-638,debit,-38053,71,21,Sales
16853,2024-02-20,-430,debit,-38483,71,21,Sales
16854,2024-02-10,-1516,debit,-39999,71,21,Sales
16855,2024-02-17,-3290,debit,-43289,71,21,Sales
16856,2024-02-16,-4977,debit,-48266,71,21,Sales
16857,2024-02-23,-1891,debit,-50157,71,21,Sales
16858,2024-02-06,-375,debit,-50532,71,21,Sales
16859,2024-02-09,-3886,debit,-54418,71,21,Sales
16860,2024-02-19,-1768,debit,-56186,71,21,Sales
16861,2024-02-17,-2400,debit,-58586,71,21,Sales
16862,2024-02-26,-1731,debit,-60317,71,21,Sales
16863,2024-02-15,-877,debit,-61194,71,21,Sales
16864,2024-02-26,-3933,debit,-65127,71,21,Sales
16865,2024-02-15,-2719,debit,-67846,71,21,Sales
16866,2024-02-21,-285,debit,-68131,71,21,Sales
16867,2024-02-25,-3957,debit,-72088,71,21,Sales
16868,2024-02-26,-3632,debit,-75720,71,21,Sales
16869,2024-02-03,-1932,debit,-77652,71,21,Sales
16870,2024-02-15,-2790,debit,-80442,71,21,Sales
16871,2024-02-05,-2425,debit,-82867,71,21,Sales
16872,2024-02-22,-301,debit,-83168,71,21,Sales
16873,2024-02-28,-613,debit,-83781,71,21,Sales
16874,2024-02-25,-3211,debit,-86992,71,21,Sales
16875,2024-02-20,-4080,debit,-91072,71,21,Sales
16876,2024-02-22,-1328,debit,-92400,71,21,Sales
16877,2024-02-25,-404,debit,-92804,71,21,Sales
16878,2024-02-22,-4999,debit,-97803,71,21,Sales
16879,2024-02-24,-2144,debit,-99947,71,21,Sales
16880,2024-02-24,-4156,debit,-104103,71,21,Sales
16881,2024-03-02,21559,credit,-82544,71,21,Sales
16882,2024-03-06,-2470,debit,-85014,71,21,Sales
16883,2024-03-07,-2470,debit,-87484,71,21,Sales
16884,2024-03-08,-2470,debit,-89954,71,21,Sales
16885,2024-03-13,-1496,debit,-91450,71,21,Sales
16886,2024-03-18,-4341,debit,-95791,71,21,Sales
16887,2024-03-22,-698,debit,-96489,71,21,Sales
16888,2024-03-12,-3324,debit,-99813,71,21,Sales
16889,2024-03-05,-3782,debit,-103595,71,21,Sales
16890,2024-03-20,-626,debit,-104221,71,21,Sales
16891,2024-03-12,-3910,debit,-108131,71,21,Sales
16892,2024-03-26,-2558,debit,-110689,71,21,Sales
16893,2024-03-26,-1719,debit,-112408,71,21,Sales
16894,2024-03-27,-1832,debit,-114240,71,21,Sales
16895,2024-03-13,-1412,debit,-115652,71,21,Sales
16896,2024-03-07,-1564,debit,-117216,71,21,Sales
16897,2024-03-08,-4135,debit,-121351,71,21,Sales
16898,2024-03-13,-375,debit,-121726,71,21,Sales
16899,2024-03-16,-3045,debit,-124771,71,21,Sales
16900,2024-03-21,-417,debit,-125188,71,21,Sales
16901,2024-03-04,-2982,debit,-128170,71,21,Sales
16902,2024-03-25,-1187,debit,-129357,71,21,Sales
16903,2024-03-07,-4162,debit,-133519,71,21,Sales
16904,2024-03-20,-4604,debit,-138123,71,21,Sales
16905,2024-03-22,-1779,debit,-139902,71,21,Sales
16906,2024-03-16,-3086,debit,-142988,71,21,Sales
16907,2024-03-05,-4075,debit,-147063,71,21,Sales
16908,2024-03-14,-1443,debit,-148506,71,21,Sales
16909,2024-03-25,-1523,debit,-150029,71,21,Sales
16910,2024-03-16,-621,debit,-150650,71,21,Sales
16911,2024-03-07,-3475,debit,-154125,71,21,Sales
16912,2024-03-23,-3096,debit,-157221,71,21,Sales
16913,2024-03-22,-653,debit,-157874,71,21,Sales
16914,2024-03-18,-3584,debit,-161458,71,21,Sales
16915,2024-03-21,-3600,debit,-165058,71,21,Sales
16916,2024-03-09,-4836,debit,-169894,71,21,Sales
16917,2024-03-11,-483,debit,-170377,71,21,Sales
16918,2024-03-03,-586,debit,-170963,71,21,Sales
16919,2024-03-29,-2330,debit,-173293,71,21,Sales
16920,2024-03-19,-4298,debit,-177591,71,21,Sales
16921,2024-04-01,21559,credit,-156032,71,21,Sales
16922,2024-04-05,-2470,debit,-158502,71,21,Sales
16923,2024-04-06,-2470,debit,-160972,71,21,Sales
16924,2024-04-07,-2470,debit,-163442,71,21,Sales
16925,2024-04-03,-1586,debit,-165028,71,21,Sales
16926,2024-04-15,-4202,debit,-169230,71,21,Sales
16927,2024-04-28,-1817,debit,-171047,71,21,Sales
16928,2024-04-18,-2425,debit,-173472,71,21,Sales
16929,2024-04-20,-2630,debit,-176102,71,21,Sales
16930,2024-04-13,-4703,debit,-180805,71,21,Sales
16931,2024-04-17,-852,debit,-181657,71,21,Sales
16932,2024-04-06,-1192,debit,-182849,71,21,Sales
16933,2024-04-17,-3337,debit,-186186,71,21,Sales
16934,2024-04-13,-2399,debit,-188585,71,21,Sales
16935,2024-04-25,-2918,debit,-191503,71,21,Sales
16936,2024-04-04,-3726,debit,-195229,71,21,Sales
16937,2024-04-09,-1725,debit,-196954,71,21,Sales
16938,2024-04-18,-3441,debit,-200395,71,21,Sales
16939,2024-04-18,-1424,debit,-201819,71,21,Sales
16940,2024-04-26,-4047,debit,-205866,71,21,Sales
16941,2024-04-19,-3814,debit,-209680,71,21,Sales
16942,2024-04-11,-3508,debit,-213188,71,21,Sales
16943,2024-04-03,-927,debit,-214115,71,21,Sales
16944,2024-04-16,-4308,debit,-218423,71,21,Sales
16945,2024-04-24,-1515,debit,-219938,71,21,Sales
16946,2024-04-10,-2642,debit,-222580,71,21,Sales
16947,2024-04-07,-4917,debit,-227497,71,21,Sales
16948,2024-04-03,-1640,debit,-229137,71,21,Sales
16949,2024-04-22,-2718,debit,-231855,71,21,Sales
16950,2024-04-10,-1779,debit,-233634,71,21,Sales
16951,2024-04-11,-4022,debit,-237656,71,21,Sales
16952,2024-04-18,-3723,debit,-241379,71,21,Sales
16953,2024-04-17,-2091,debit,-243470,71,21,Sales
16954,2024-04-08,-2542,debit,-246012,71,21,Sales
16955,2024-04-22,-390,debit,-246402,71,21,Sales
16956,2024-04-23,-1936,debit,-248338,71,21,Sales
16957,2024-04-02,-4377,debit,-252715,71,21,Sales
16958,2024-04-03,-3909,debit,-256624,71,21,Sales
16959,2024-04-08,-3927,debit,-260551,71,21,Sales
16960,2024-04-06,-1674,debit,-262225,71,21,Sales
16961,2024-05-01,21559,credit,-240666,71,21,Sales
16962,2024-05-05,-2470,debit,-243136,71,21,Sales
16963,2024-05-06,-2470,debit,-245606,71,21,Sales
16964,2024-05-07,-2470,debit,-248076,71,21,Sales
16965,2024-05-27,-3701,debit,-251777,71,21,Sales
16966,2024-05-03,-1851,debit,-253628,71,21,Sales
16967,2024-05-16,-2278,debit,-255906,71,21,Sales
16968,2024-05-04,-4341,debit,-260247,71,21,Sales
16969,2024-05-21,-624,debit,-260871,71,21,Sales
16970,2024-05-24,-1964,debit,-262835,71,21,Sales
16971,2024-05-25,-1080,debit,-263915,71,21,Sales
16972,2024-05-02,-2898,debit,-266813,71,21,Sales
16973,2024-05-13,-3475,debit,-270288,71,21,Sales
16974,2024-05-12,-1438,debit,-271726,71,21,Sales
16975,2024-05-25,-3248,debit,-274974,71,21,Sales
16976,2024-05-13,-4099,debit,-279073,71,21,Sales
16977,2024-05-06,-441,debit,-279514,71,21,Sales
16978,2024-05-26,-3933,debit,-283447,71,21,Sales
16979,2024-05-05,-1669,debit,-285116,71,21,Sales
16980,2024-05-11,-2953,debit,-288069,71,21,Sales
16981,2024-05-13,-4657,debit,-292726,71,21,Sales
16982,2024-05-12,-2712,debit,-295438,71,21,Sales
16983,2024-05-10,-824,debit,-296262,71,21,Sales
16984,2024-05-28,-595,debit,-296857,71,21,Sales
16985,2024-05-20,-3750,debit,-300607,71,21,Sales
16986,2024-05-15,-4405,debit,-305012,71,21,Sales
16987,2024-05-27,-4042,debit,-309054,71,21,Sales
16988,2024-05-10,-234,debit,-309288,71,21,Sales
16989,2024-05-04,-1208,debit,-310496,71,21,Sales
16990,2024-05-07,-4653,debit,-315149,71,21,Sales
16991,2024-05-23,-2282,debit,-317431,71,21,Sales
16992,2024-05-23,-412,debit,-317843,71,21,Sales
16993,2024-05-27,-736,debit,-318579,71,21,Sales
16994,2024-05-21,-4969,debit,-323548,71,21,Sales
16995,2024-05-14,-1752,debit,-325300,71,21,Sales
16996,2024-05-18,-1567,debit,-326867,71,21,Sales
16997,2024-05-14,-918,debit,-327785,71,21,Sales
16998,2024-05-08,-2384,debit,-330169,71,21,Sales
16999,2024-05-21,-801,debit,-330970,71,21,Sales
17000,2024-05-20,-1065,debit,-332035,71,21,Sales
17001,2024-05-31,21559,credit,-310476,71,21,Sales
17002,2024-06-04,-2470,debit,-312946,71,21,Sales
17003,2024-06-05,-2470,debit,-315416,71,21,Sales
17004,2024-06-06,-2470,debit,-317886,71,21,Sales
17005,2024-06-23,-2171,debit,-320057,71,21,Sales
17006,2024-06-16,-1953,debit,-322010,71,21,Sales
17007,2024-06-06,-1818,debit,-323828,71,21,Sales
17008,2024-06-19,-2425,debit,-326253,71,21,Sales
17009,2024-06-15,-4739,debit,-330992,71,21,Sales
17010,2024-06-14,-3234,debit,-334226,71,21,Sales
17011,2024-06-24,-4368,debit,-338594,71,21,Sales
17012,2024-06-08,-4255,debit,-342849,71,21,Sales
17013,2024-06-18,-4755,debit,-347604,71,21,Sales
17014,2024-06-03,-865,debit,-348469,71,21,Sales
17015,2024-06-21,-3878,debit,-352347,71,21,Sales
17016,2024-06-11,-3539,debit,-355886,71,21,Sales
17017,2024-06-23,-4594,debit,-360480,71,21,Sales
17018,2024-06-03,-1015,debit,-361495,71,21,Sales
17019,2024-06-19,-4086,debit,-365581,71,21,Sales
17020,2024-06-26,-4487,debit,-370068,71,21,Sales
17021,2024-06-09,-2590,debit,-372658,71,21,Sales
17022,2024-06-18,-2406,debit,-375064,71,21,Sales
17023,2024-06-19,-1082,debit,-376146,71,21,Sales
17024,2024-06-14,-2363,debit,-378509,71,21,Sales
17025,2024-06-24,-2823,debit,-381332,71,21,Sales
17026,2024-06-03,-1644,debit,-382976,71,21,Sales
17027,2024-06-05,-404,debit,-383380,71,21,Sales
17028,2024-06-25,-4168,debit,-387548,71,21,Sales
17029,2024-06-10,-4960,debit,-392508,71,21,Sales
17030,2024-06-03,-3480,debit,-395988,71,21,Sales
17031,2024-06-04,-3029,debit,-399017,71,21,Sales
17032,2024-06-21,-1897,debit,-400914,71,21,Sales
17033,2024-06-23,-2935,debit,-403849,71,21,Sales
17034,2024-06-26,-2448,debit,-406297,71,21,Sales
17035,2024-06-15,-2684,debit,-408981,71,21,Sales
17036,2024-06-05,-515,debit,-409496,71,21,Sales
17037,2024-06-20,-1605,debit,-411101,71,21,Sales
17038,2024-06-16,-1717,debit,-412818,71,21,Sales
17039,2024-06-01,-4726,debit,-417544,71,21,Sales
17040,2024-06-14,-2314,debit,-419858,71,21,Sales
17041,2024-01-02,89056,credit,176859,72,23,Designer
17042,2024-01-06,-30477,debit,146382,72,23,Designer
17043,2024-01-07,-30477,debit,115905,72,23,Designer
17044,2024-01-08,-30477,debit,85428,72,23,Designer
17045,2024-01-08,-1056,debit,84372,72,23,Designer
17046,2024-01-19,-3051,debit,81321,72,23,Designer
17047,2024-01-25,-3790,debit,77531,72,23,Designer
17048,2024-01-26,-3311,debit,74220,72,23,Designer
17049,2024-01-10,-3189,debit,71031,72,23,Designer
17050,2024-01-19,-1582,debit,69449,72,23,Designer
17051,2024-01-12,-4686,debit,64763,72,23,Designer
17052,2024-01-28,-3840,debit,60923,72,23,Designer
17053,2024-01-15,-1770,debit,59153,72,23,Designer
17054,2024-01-08,-2612,debit,56541,72,23,Designer
17055,2024-01-27,-466,debit,56075,72,23,Designer
17056,2024-01-07,-4540,debit,51535,72,23,Designer
17057,2024-01-12,-3117,debit,48418,72,23,Designer
17058,2024-01-23,-3970,debit,44448,72,23,Designer
17059,2024-01-29,-2394,debit,42054,72,23,Designer
17060,2024-01-26,-3841,debit,38213,72,23,Designer
17061,2024-01-11,-3677,debit,34536,72,23,Designer
17062,2024-01-16,-1216,debit,33320,72,23,Designer
17063,2024-01-14,-1538,debit,31782,72,23,Designer
17064,2024-01-05,-3977,debit,27805,72,23,Designer
17065,2024-01-27,-935,debit,26870,72,23,Designer
17066,2024-01-29,-1879,debit,24991,72,23,Designer
17067,2024-01-14,-443,debit,24548,72,23,Designer
17068,2024-01-10,-2795,debit,21753,72,23,Designer
17069,2024-01-29,-2518,debit,19235,72,23,Designer
17070,2024-01-28,-220,debit,19015,72,23,Designer
17071,2024-01-14,-2059,debit,16956,72,23,Designer
17072,2024-01-09,-1288,debit,15668,72,23,Designer
17073,2024-01-09,-1855,debit,13813,72,23,Designer
17074,2024-01-16,-3198,debit,10615,72,23,Designer
17075,2024-01-27,-1871,debit,8744,72,23,Designer
17076,2024-01-27,-2766,debit,5978,72,23,Designer
17077,2024-01-14,-2796,debit,3182,72,23,Designer
17078,2024-01-16,-3264,debit,-82,72,23,Designer
17079,2024-01-06,-4237,debit,-4319,72,23,Designer
17080,2024-01-22,-1806,debit,-6125,72,23,Designer
17081,2024-02-01,89056,credit,82931,72,23,Designer
17082,2024-02-05,-30477,debit,52454,72,23,Designer
17083,2024-02-06,-30477,debit,21977,72,23,Designer
17084,2024-02-07,-30477,debit,-8500,72,23,Designer
17085,2024-02-13,-3925,debit,-12425,72,23,Designer
17086,2024-02-03,-1347,debit,-13772,72,23,Designer
17087,2024-02-19,-4495,debit,-18267,72,23,Designer
17088,2024-02-20,-1510,debit,-19777,72,23,Designer
17089,2024-02-06,-2538,debit,-22315,72,23,Designer
17090,2024-02-27,-4998,debit,-27313,72,23,Designer
17091,2024-02-24,-2337,debit,-29650,72,23,Designer
17092,2024-02-13,-2250,debit,-31900,72,23,Designer
17093,2024-02-02,-689,debit,-32589,72,23,Designer
17094,2024-02-15,-545,debit,-33134,72,23,Designer
17095,2024-02-06,-3603,debit,-36737,72,23,Designer
17096,2024-02-20,-330,debit,-37067,72,23,Designer
17097,2024-02-24,-3950,debit,-41017,72,23,Designer
17098,2024-02-12,-2545,debit,-43562,72,23,Designer
17099,2024-02-15,-3960,debit,-47522,72,23,Designer
17100,2024-02-03,-3601,debit,-51123,72,23,Designer
17101,2024-02-02,-2877,debit,-54000,72,23,Designer
17102,2024-02-15,-405,debit,-54405,72,23,Designer
17103,2024-02-28,-3383,debit,-57788,72,23,Designer
17104,2024-02-25,-1339,debit,-59127,72,23,Designer
17105,2024-02-15,-1662,debit,-60789,72,23,Designer
17106,2024-02-26,-2166,debit,-62955,72,23,Designer
17107,2024-02-11,-310,debit,-63265,72,23,Designer
17108,2024-02-22,-3633,debit,-66898,72,23,Designer
17109,2024-02-14,-220,debit,-67118,72,23,Designer
17110,2024-02-17,-4103,debit,-71221,72,23,Designer
17111,2024-02-24,-4038,debit,-75259,72,23,Designer
17112,2024-02-02,-3857,debit,-79116,72,23,Designer
17113,2024-02-11,-4325,debit,-83441,72,23,Designer
17114,2024-02-05,-2162,debit,-85603,72,23,Designer
17115,2024-02-18,-1474,debit,-87077,72,23,Designer
17116,2024-02-07,-1874,debit,-88951,72,23,Designer
17117,2024-02-15,-4886,debit,-93837,72,23,Designer
17118,2024-02-15,-1722,debit,-95559,72,23,Designer
17119,2024-02-26,-4943,debit,-100502,72,23,Designer
17120,2024-02-19,-3863,debit,-104365,72,23,Designer
17121,2024-03-02,89056,credit,-15309,72,23,Designer
17122,2024-03-06,-30477,debit,-45786,72,23,Designer
17123,2024-03-07,-30477,debit,-76263,72,23,Designer
17124,2024-03-08,-30477,debit,-106740,72,23,Designer
17125,2024-03-03,-546,debit,-107286,72,23,Designer
17126,2024-03-15,-4978,debit,-112264,72,23,Designer
17127,2024-03-27,-618,debit,-112882,72,23,Designer
17128,2024-03-04,-4929,debit,-117811,72,23,Designer
17129,2024-03-18,-2143,debit,-119954,72,23,Designer
17130,2024-03-11,-1874,debit,-121828,72,23,Designer
17131,2024-03-20,-973,debit,-122801,72,23,Designer
17132,2024-03-10,-2848,debit,-125649,72,23,Designer
17133,2024-03-22,-4097,debit,-129746,72,23,Designer
17134,2024-03-17,-3862,debit,-133608,72,23,Designer
17135,2024-03-08,-209,debit,-133817,72,23,Designer
17136,2024-03-23,-3085,debit,-136902,72,23,Designer
17137,2024-03-18,-2587,debit,-139489,72,23,Designer
17138,2024-03-18,-1526,debit,-141015,72,23,Designer
17139,2024-03-03,-3903,debit,-144918,72,23,Designer
17140,2024-03-05,-2534,debit,-147452,72,23,Designer
17141,2024-03-10,-4353,debit,-151805,72,23,Designer
17142,2024-03-09,-2031,debit,-153836,72,23,Designer
17143,2024-03-03,-4651,debit,-158487,72,23,Designer
17144,2024-03-06,-818,debit,-159305,72,23,Designer
17145,2024-03-28,-673,debit,-159978,72,23,Designer
17146,2024-03-29,-1747,debit,-161725,72,23,Designer
17147,2024-03-08,-4919,debit,-166644,72,23,Designer
17148,2024-03-10,-1701,debit,-168345,72,23,Designer
17149,2024-03-15,-2774,debit,-171119,72,23,Designer
17150,2024-03-28,-1977,debit,-173096,72,23,Designer
17151,2024-03-24,-3236,debit,-176332,72,23,Designer
17152,2024-03-27,-455,debit,-176787,72,23,Designer
17153,2024-03-05,-3453,debit,-180240,72,23,Designer
17154,2024-03-08,-3907,debit,-184147,72,23,Designer
17155,2024-03-19,-4978,debit,-189125,72,23,Designer
17156,2024-03-28,-4754,debit,-193879,72,23,Designer
17157,2024-03-28,-624,debit,-194503,72,23,Designer
17158,2024-03-13,-4076,debit,-198579,72,23,Designer
17159,2024-03-22,-605,debit,-199184,72,23,Designer
17160,2024-03-18,-2453,debit,-201637,72,23,Designer
17161,2024-04-01,89056,credit,-112581,72,23,Designer
17162,2024-04-05,-30477,debit,-143058,72,23,Designer
17163,2024-04-06,-30477,debit,-173535,72,23,Designer
17164,2024-04-07,-30477,debit,-204012,72,23,Designer
17165,2024-04-06,-883,debit,-204895,72,23,Designer
17166,2024-04-12,-4288,debit,-209183,72,23,Designer
17167,2024-04-18,-2941,debit,-212124,72,23,Designer
17168,2024-04-10,-1964,debit,-214088,72,23,Designer
17169,2024-04-05,-452,debit,-214540,72,23,Designer
17170,2024-04-11,-2063,debit,-216603,72,23,Designer
17171,2024-04-04,-3753,debit,-220356,72,23,Designer
17172,2024-04-08,-1394,debit,-221750,72,23,Designer
17173,2024-04-16,-830,debit,-222580,72,23,Designer
